,Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,SO,HBP,SB,CS,BB%,K%,AVG,OBP,SLG,OPS,ISO,BABIP,wOBA,wRC+,LD%,GB%,FB%,IFFB%,Pull%,SwStr%,PlayerId,EDB Team,TWTC Team,BL Team
314,Omar Martinez,NYY,A+,22,90,304,375,72,46,12,1,13,47,39,64,85,5,0,0,0.170666666,0.226666666,0.236842105,0.376,0.41118421,0.78718421,0.174342105,0.283653846,0.368610700289408,128.369208136,0.181818181,0.381818181,0.436363636,0.145833333,0.47511312,0.11702128,sa3008573,,,
315,Nick Decker,BOS,AA,24,54,178,199,32,14,12,0,6,26,24,19,88,1,6,1,0.095477386,0.442211055,0.17977528,0.261306532,0.348314606,0.609621138,0.168539326,0.305882352,0.279846937812153,72.8753775027103,0.197802197,0.373626373,0.428571428,0.179487179,0.54945055,0.20145631,sa3008590,,,
316,Starlin Gill,LAA,A,24,18,59,67,12,8,3,1,0,6,8,5,11,2,3,0,0.074626865,0.164179104,0.20338983,0.287878787,0.288135593,0.57601438,0.084745763,0.25,0.284112965518778,59.0401371327785,0.119047619,0.571428571,0.309523809,0.307692307,0.53061224,0.0959596,sa3008737,,,
317,Diego Cartaya,LAD,"AA,AAA",22,76,276,324,67,44,13,0,10,41,50,40,89,5,2,0,0.12345679,0.274691358,0.242753623,0.345679012,0.398550724,0.744229736,0.155797101,0.316666666,0.340951841866637,101.283294793885,0.264550264,0.317460317,0.417989417,0.29113924,0.47120419,0.15464744,sa3008742,jstocs5,Snells Like Team Spirit,Big Lake Owls
318,Misael Urbina,MIN,A+,22,88,285,339,63,44,14,1,4,42,27,49,84,2,14,6,0.144542772,0.24778761,0.221052631,0.337278106,0.319298245,0.656576351,0.098245614,0.296482412,0.319326559467428,96.5075435782096,0.20603015,0.472361809,0.32160804,0.21875,0.6127451,0.09395973,sa3008743,,,
319,Antonio Gomez,NYY,"A,A+,CPX",22,40,135,157,32,16,12,1,3,21,16,17,37,2,1,0,0.108280254,0.235668789,0.237037037,0.329032258,0.407407407,0.736439665,0.17037037,0.302083333,0.340740906340735,107.137774786158,0.265306122,0.448979591,0.285714285,0.142857142,0.43,0.17870036,sa3008746,,,
320,Jose De La Cruz,DET,A,22,98,354,394,80,56,13,2,9,48,57,30,141,9,8,1,0.076142131,0.35786802,0.2259887,0.302030456,0.350282485,0.652312941,0.124293785,0.346341463,0.314311133272151,90.4277640614249,0.276190476,0.409523809,0.314285714,0.106060606,0.40930233,0.20212766,sa3008747,,,
321,Eduarqui Fernandez,MIL,A+,22,95,319,364,61,34,18,2,7,43,35,39,127,1,16,7,0.107142857,0.348901098,0.19122257,0.277472527,0.326018808,0.603491335,0.134796238,0.284210526,0.285605111619928,75.0854398044415,0.214285714,0.357142857,0.428571428,0.38095238,0.53299492,0.18992806,sa3008749,,,
322,Eduardo Garcia,MIL,"A+,AA,CPX",21,56,205,224,54,35,12,4,3,30,26,9,71,8,7,2,0.040178571,0.316964285,0.263414634,0.316964285,0.404878048,0.721842333,0.141463414,0.383458646,0.334213509091309,105.557930304395,0.251851851,0.392592592,0.355555555,0.354166666,0.50364964,0.17816813,sa3008751,,,
323,Kevin Alcantara,CHC,"AA,AAA",21,84,319,357,88,64,13,0,11,42,43,34,88,2,8,3,0.095238095,0.246498599,0.275862068,0.347338935,0.420062695,0.76740163,0.144200627,0.346846846,0.355641531844099,124.903569253706,0.267543859,0.539473684,0.192982456,0.25,0.44444444,0.1328928,sa3008752,Lakeland Flying Tigers,Greenville Drive,Back to the Minors
324,Alexander Ramirez,LAA,"A,CPX",21,54,159,189,39,22,4,4,9,38,29,24,64,4,6,1,0.126984126,0.338624338,0.245283018,0.354497354,0.490566037,0.845063391,0.245283019,0.34090909,0.385029361920153,117.575574668012,0.127659574,0.489361702,0.382978723,0.25,0.41237113,0.17236467,sa3008757,,,
325,Juan Guerrero,COL,"A+,AA",22,98,382,410,116,90,21,1,4,59,53,20,56,4,23,3,0.048780487,0.136585365,0.303664921,0.342298288,0.395287958,0.737586246,0.091623037,0.344615384,0.341817894162642,108.399943981327,0.196923076,0.483076923,0.32,0.278846153,0.42727273,0.08926081,sa3008759,,,
326,Warming Bernabel,COL,AA,22,97,388,412,103,80,13,1,9,41,58,16,63,5,9,3,0.038834951,0.152912621,0.265463917,0.300970873,0.37371134,0.674682213,0.108247423,0.294670846,0.30716766069815,90.6494201342883,0.269349845,0.368421052,0.362229102,0.376068376,0.53963415,0.10390567,sa3008761,,,
327,Luisangel Acuna,NYM,AAA,22,106,441,475,117,88,18,5,6,78,41,28,75,2,31,13,0.058947368,0.157894736,0.265306122,0.310782241,0.369614512,0.680396753,0.10430839,0.306629834,0.307074388792348,75.5168617354634,0.206128133,0.554317548,0.239554317,0.313953488,0.46612466,0.10549044,sa3008765,The Authority,Greenville Drive,Big Lake Owls
328,Victor Bericoto,SFG,AA,22,94,361,385,93,70,15,0,8,45,43,21,94,1,4,2,0.054545454,0.244155844,0.257617728,0.298701298,0.365650969,0.664352267,0.108033241,0.325670498,0.302259278018027,87.4561736242074,0.259398496,0.454887218,0.285714285,0.118421052,0.44981413,0.14046122,sa3008767,,,
329,Dayan Frias,CLE,AA,22,91,297,345,60,41,12,2,5,37,37,40,84,5,5,6,0.115942028,0.24347826,0.202020202,0.304347826,0.306397306,0.610745132,0.104377104,0.260663507,0.289447715662527,79.1213555290212,0.192488262,0.455399061,0.352112676,0.16,0.49074074,0.11768902,sa3008768,,,
330,Yohander Martinez,MIN,A,22,55,162,212,30,25,4,0,1,33,19,35,45,13,5,0,0.165094339,0.21226415,0.185185185,0.369668246,0.228395061,0.598063307,0.043209876,0.247863247,0.321980933442499,95.1644832628056,0.245614035,0.447368421,0.307017543,0.371428571,0.42857143,0.08628842,sa3008775,,,
331,Yoander Rivero,WSN,CPX,22,41,132,163,22,15,5,0,2,18,13,24,29,1,3,1,0.147239263,0.17791411,0.166666666,0.29375,0.25,0.54375,0.083333334,0.192307692,0.280345835400827,57.4990830020212,0.121212121,0.464646464,0.414141414,0.268292682,0.46296296,0.09297521,sa3008782,,,
332,Isaac De Leon,BAL,A+,22,21,60,68,12,9,3,0,0,9,2,7,26,1,4,2,0.102941176,0.382352941,0.2,0.294117647,0.25,0.544117647,0.05,0.352941176,0.267527373398051,65.1364302571852,0.29032258,0.419354838,0.29032258,0.111111111,0.35294118,0.17730496,sa3008784,,,
333,Cristhian Rodriguez,MIA,"A,AAA",22,44,139,166,26,22,3,1,0,21,14,23,55,1,7,1,0.138554216,0.331325301,0.187050359,0.303030303,0.223021582,0.526051885,0.035971223,0.302325581,0.270433017340573,61.3487003820881,0.235294117,0.552941176,0.211764705,0.111111111,0.44827586,0.12280702,sa3008785,,,
334,Gabriel Moncada,SEA,A+,22,59,188,227,36,23,12,0,1,24,17,35,59,3,1,1,0.154185022,0.259911894,0.191489361,0.325991189,0.271276595,0.597267784,0.079787234,0.271317829,0.295693250620259,78.628784381233,0.192307692,0.384615384,0.423076923,0.309090909,0.51538462,0.12906846,sa3008789,,,
335,Albert Feliz,BOS,A,22,66,219,251,37,22,5,0,10,22,34,25,101,2,0,0,0.099601593,0.402390438,0.168949771,0.254980079,0.328767123,0.583747202,0.159817352,0.238938053,0.280902052543077,73.1104714523766,0.155737704,0.368852459,0.475409836,0.310344827,0.5,0.19163424,sa3008799,,,
336,Victor Diaz,HOU,"A,CPX",22,41,132,142,26,17,4,0,5,17,14,7,46,1,0,0,0.049295774,0.323943661,0.196969696,0.239436619,0.34090909,0.580345709,0.143939394,0.253012048,0.270343839699494,60.5938161645658,0.209302325,0.453488372,0.337209302,0.344827586,0.42045455,0.26229508,sa3008801,,,
337,Bryan Gonzalez,BOS,A+,22,74,263,294,65,37,9,2,17,50,50,25,97,4,11,5,0.085034013,0.329931972,0.247148288,0.319727891,0.490494296,0.810222187,0.243346008,0.317880794,0.361624478480108,123.998969982339,0.226415094,0.503144654,0.270440251,0.302325581,0.53293413,0.2061674,sa3008805,,,
338,Elio Prado,BAL,A+,22,60,209,240,46,31,9,2,4,25,28,27,49,2,13,6,0.1125,0.204166666,0.220095693,0.313807531,0.339712918,0.653520449,0.119617225,0.267515923,0.308205694833061,90.5827955766369,0.219354838,0.44516129,0.33548387,0.307692307,0.47204969,0.10426009,sa3008807,,,
339,Noelberth Romero,BAL,"A,A+,AA,AAA",22,81,266,294,50,37,7,1,5,26,29,17,79,5,9,5,0.057823129,0.268707482,0.187969924,0.245733788,0.278195488,0.523929276,0.090225564,0.240641711,0.247094618989339,48.3042799388076,0.195767195,0.38095238,0.423280423,0.2375,0.54871795,0.1635514,sa3008808,,,
340,Luis Pineda,CHW,A,22,68,256,285,60,39,16,1,4,31,27,24,86,1,1,0,0.084210526,0.301754385,0.234375,0.300353356,0.3515625,0.651915856,0.1171875,0.333333333,0.313308344923565,93.1202511016985,0.220858895,0.435582822,0.343558282,0.125,0.36206897,0.17647059,sa3008826,,,
341,Angel Cruz,DET,CPX,22,21,62,68,16,11,2,1,2,14,8,3,17,2,5,1,0.044117647,0.25,0.258064516,0.308823529,0.419354838,0.728178367,0.161290322,0.318181818,0.343473892878083,93.9205713336684,0.155555555,0.466666666,0.377777777,0.352941176,0.73913043,0.13488372,sa3008831,,,
342,Geury Estevez,DET,DSL,22,45,138,175,43,31,8,1,3,29,37,22,25,12,6,2,0.125714285,0.142857142,0.311594202,0.44,0.449275362,0.889275362,0.13768116,0.3539823,0.445431218750175,144.40220206823,0.201834862,0.440366972,0.357798165,0.102564102,0.4122807,0.23024055,sa3008832,,,
343,Ricardo Balogh,TOR,A,21,14,44,51,9,6,3,0,0,4,2,7,12,0,0,0,0.137254901,0.235294117,0.204545454,0.31372549,0.272727272,0.586452762,0.068181818,0.28125,0.295091984318751,78.5583919969855,0.225806451,0.483870967,0.29032258,0.333333333,0.33333333,0.115,sa3008835,,,
344,Dionmy Salon,KCR,A,22,44,141,167,34,27,7,0,0,17,14,16,21,5,3,0,0.095808383,0.125748502,0.241134751,0.335365853,0.290780141,0.626145994,0.04964539,0.278688524,0.313017433372939,92.9406231468211,0.20661157,0.429752066,0.363636363,0.431818181,0.464,0.11290323,sa3008839,,,
345,Alex De Jesus,TOR,AA,22,93,364,402,95,68,19,1,7,45,41,34,111,3,6,5,0.084577114,0.276119402,0.26098901,0.329177057,0.376373626,0.705550683,0.115384616,0.357723577,0.325633362195735,102.662651519476,0.264227642,0.43902439,0.296747967,0.109589041,0.46825397,0.15490196,sa3008842,,,
346,Jose Ramos,LAD,AA,23,99,360,408,78,51,14,1,12,44,53,42,142,1,6,3,0.102941176,0.348039215,0.216666666,0.296568627,0.361111111,0.657679738,0.144444445,0.312796208,0.304050271429066,85.27158510235,0.221719457,0.371040723,0.407239819,0.155555555,0.44196429,0.17564997,sa3008845,,,
347,Alexander Vargas,NYY,"A+,AA",22,52,163,176,43,29,5,6,3,16,29,9,37,2,5,8,0.051136363,0.210227272,0.26380368,0.306818181,0.423312883,0.730131064,0.159509203,0.32,0.326740038665858,103.268706763443,0.206349206,0.38095238,0.412698412,0.365384615,0.53488372,0.12857143,sa3008851,,,
348,Gabriel Martinez,TOR,AA,21,88,320,348,70,44,19,1,6,25,34,24,50,2,2,1,0.068965517,0.14367816,0.21875,0.275862068,0.340625,0.616487068,0.121875,0.240601503,0.282828519741694,74.8151052524604,0.1875,0.419117647,0.393382352,0.29906542,0.51102941,0.08603896,sa3008865,,,
349,Brayan Buelvas,OAK,"A+,AA",22,100,382,442,101,63,24,6,8,62,58,52,102,4,25,6,0.117647058,0.23076923,0.264397905,0.355203619,0.421465968,0.776669587,0.157068063,0.336956521,0.361398577015863,122.944310819834,0.232142857,0.453571428,0.314285714,0.329545454,0.42105263,0.11661972,sa3008868,,,
350,Nelson Beltran,OAK,A,22,74,255,307,53,42,6,2,3,35,23,40,93,9,11,2,0.130293159,0.302931596,0.207843137,0.333333333,0.282352941,0.615686274,0.074509804,0.310559006,0.312883527255525,76.3393189460659,0.1875,0.46875,0.34375,0.236363636,0.44848485,0.13762928,sa3008874,,,
351,J.J. D'Orazio,ARI,AA,22,69,242,270,52,38,10,0,4,30,21,23,58,2,0,1,0.085185185,0.214814814,0.214876033,0.286245353,0.305785123,0.592030476,0.09090909,0.263736263,0.280085092361974,69.9387694941268,0.237837837,0.464864864,0.297297297,0.181818181,0.41397849,0.10341463,sa3008876,,,
352,Euribiel Angeles,OAK,"A+,AA",22,96,384,406,106,77,18,5,6,44,59,17,45,2,15,4,0.041871921,0.110837438,0.276041666,0.307881773,0.395833333,0.703715106,0.119791667,0.297619047,0.324381158563303,99.5591689392053,0.240356083,0.462908011,0.296735905,0.27,0.4516129,0.08275329,sa3008877,,,
353,Maikol Escotto,PIT,A+,22,63,199,215,43,29,6,0,8,26,30,12,71,0,8,2,0.055813953,0.330232558,0.216080402,0.258215962,0.36683417,0.625050132,0.150753768,0.286885245,0.283896384664544,75.3760818925379,0.1875,0.4609375,0.3515625,0.244444444,0.48854962,0.14452214,sa3008878,,,
354,Deivis Nadal,KCR,A+,22,44,136,157,20,11,3,3,3,14,13,15,71,2,5,2,0.095541401,0.452229299,0.147058823,0.241830065,0.279411764,0.521241829,0.132352941,0.274193548,0.251485419429205,53.4103447686608,0.174603174,0.428571428,0.396825396,0.2,0.46376812,0.20132013,sa3008879,,,
355,Milkar Perez,SEA,A,22,76,277,321,83,55,20,2,6,47,36,40,68,2,1,0,0.124610591,0.211838006,0.299638989,0.389408099,0.451263537,0.840671636,0.151624548,0.375609756,0.396395440042204,126.553415427432,0.253658536,0.468292682,0.27804878,0.175438596,0.42654028,0.05446623,sa3008883,,,
356,Efrenyer Narvaez,TEX,CPX,21,27,73,83,16,12,3,1,0,8,8,4,20,4,0,1,0.048192771,0.240963855,0.219178082,0.289156626,0.287671232,0.576827858,0.06849315,0.29090909,0.285530462322464,51.7973166468051,0.218181818,0.436363636,0.345454545,0.263157894,0.4,0.23012552,sa3008885,,,
357,Jose Escorche,OAK,"A,A+",22,45,152,170,26,23,3,0,0,16,11,12,48,4,4,2,0.070588235,0.282352941,0.171052631,0.25,0.190789473,0.440789473,0.019736842,0.25,0.224997341987632,33.1232014476238,0.166666666,0.479166666,0.354166666,0.411764705,0.53333333,0.14501511,sa3008886,,,
358,Cristopher Barete,TBR,A,22,28,92,104,17,13,3,1,0,9,9,9,22,0,9,1,0.086538461,0.211538461,0.184782608,0.25490196,0.239130434,0.494032394,0.054347826,0.239436619,0.240447250333162,48.1310116464561,0.19402985,0.582089552,0.223880597,0.0,0.35616438,0.13705584,sa3008887,,,
359,Albert Fabian,SDP,A+,22,27,90,105,23,14,7,0,2,13,18,14,19,1,2,2,0.133333333,0.18095238,0.255555555,0.361904761,0.4,0.761904761,0.144444445,0.304347826,0.360851942925226,122.887225663668,0.271428571,0.371428571,0.357142857,0.28,0.52112676,0.11083123,sa3008888,,,
360,Juan Jerez,PIT,A,22,28,88,98,20,11,7,0,2,13,9,9,33,0,4,1,0.091836734,0.336734693,0.227272727,0.298969072,0.375,0.673969072,0.147727273,0.339622641,0.32093141558244,94.516321473773,0.222222222,0.555555555,0.222222222,0.166666666,0.32142857,0.17287234,sa3008892,,,
361,Leandro Pineda,PHI,"A+,AA",22,90,334,375,87,60,14,2,11,45,52,28,75,9,3,2,0.074666666,0.2,0.260479041,0.330666666,0.413173652,0.743840318,0.152694611,0.301587301,0.340025642498291,110.863449173947,0.217557251,0.488549618,0.293893129,0.22077922,0.5095057,0.12914608,sa3008905,,,
362,Rodolfo Nolasco,PIT,A+,22,84,304,351,68,39,17,0,12,38,44,39,132,5,9,4,0.111111111,0.376068376,0.22368421,0.319088319,0.398026315,0.717114634,0.174342105,0.343558282,0.333135794880043,103.683826823762,0.195402298,0.494252873,0.310344827,0.148148148,0.56818182,0.1854725,sa3008907,,,
363,Alexander Suarez,SFG,A+,22,63,202,217,57,36,12,0,9,40,27,9,56,4,15,3,0.041474654,0.258064516,0.282178217,0.322580645,0.475247524,0.797828169,0.193069307,0.345323741,0.36148646185475,120.668351121764,0.201388888,0.458333333,0.340277777,0.224489795,0.56756757,0.15782123,sa3008915,,,
364,Jesus Rodriguez,NYY,"A+,AA",22,76,283,321,87,58,15,4,10,48,46,33,48,3,9,4,0.102803738,0.14953271,0.307420494,0.38317757,0.494699646,0.877877216,0.187279152,0.339207048,0.397549272883346,146.836008069437,0.266949152,0.402542372,0.330508474,0.282051282,0.35864979,0.09414991,sa3008916,,,
365,Jorge Burgos,CLE,A+,22,66,250,284,58,32,11,0,15,34,47,24,78,5,5,0,0.084507042,0.274647887,0.232,0.306338028,0.456,0.762338028,0.224,0.265432098,0.346392113412648,113.701381397127,0.198863636,0.369318181,0.431818181,0.328947368,0.46892655,0.16351607,sa3008929,,,
366,Jeremy Celedonio,ATL,"A,A+,CPX",22,31,101,122,18,11,3,1,3,13,13,15,53,4,3,1,0.122950819,0.434426229,0.178217821,0.303278688,0.316831683,0.620110371,0.138613862,0.319148936,0.307466003738465,86.3808296294018,0.145833333,0.479166666,0.375,0.111111111,0.66,0.2127193,sa3008936,,,
367,Omar De Los Santos,NYM,"A+,AA",24,80,228,258,38,21,4,3,10,40,31,22,82,3,37,5,0.085271317,0.317829457,0.166666666,0.24609375,0.342105263,0.588199013,0.175438597,0.201438848,0.270331242121756,66.8247164534179,0.172413793,0.358620689,0.468965517,0.338235294,0.52317881,0.18879056,sa3008938,,,
368,Wilber Sanchez,CHW,"A,A+",22,63,213,236,46,35,6,1,4,31,28,21,61,0,14,3,0.08898305,0.258474576,0.215962441,0.283898305,0.309859154,0.593757459,0.093896713,0.28,0.288687133688037,77.9246323679058,0.181208053,0.43624161,0.382550335,0.245614035,0.47096774,0.1596829,sa3008941,,,
369,Geraldo Quintero,ATL,AA,22,81,252,295,61,47,8,3,3,42,24,29,61,9,30,12,0.098305084,0.206779661,0.242063492,0.339041095,0.333333333,0.672374428,0.091269841,0.305263157,0.321921219768589,104.658423352246,0.1875,0.458333333,0.354166666,0.308823529,0.46632124,0.11722272,sa3008942,,,
370,Jose Hernandez,NYM,"A,A+",22,49,143,171,19,13,4,1,1,13,10,23,68,5,7,4,0.134502923,0.397660818,0.132867132,0.274853801,0.195804195,0.470657996,0.062937063,0.243243243,0.249589316677628,51.2923710898225,0.213333333,0.426666666,0.36,0.222222222,0.50666667,0.14992928,sa3008943,,,
371,Carlos Mendoza,DET,"A+,AA,AAA",24,97,341,422,93,74,10,5,4,69,36,60,77,15,27,3,0.142180094,0.182464454,0.272727272,0.401913875,0.366568914,0.768482789,0.093841642,0.339694656,0.364033285662424,127.670338565304,0.24137931,0.494252873,0.264367816,0.231884057,0.41481481,0.07565982,sa3008944,,,
372,Felix Stevens,CHC,"A+,AA",24,91,327,385,84,47,17,2,18,51,64,49,139,8,4,0,0.127272727,0.361038961,0.256880733,0.366233766,0.486238532,0.852472298,0.229357799,0.385964912,0.391214036132274,145.521399411619,0.212765957,0.367021276,0.420212765,0.11392405,0.42105263,0.19883796,sa3008946,,,
373,Natanael Santana,LAA,CPX,22,38,98,119,20,9,6,1,4,21,12,13,39,4,14,1,0.109243697,0.327731092,0.204081632,0.313559322,0.408163265,0.721722587,0.204081633,0.275862068,0.336247085009591,80.7444069193531,0.169491525,0.305084745,0.525423728,0.387096774,0.53968254,0.15419501,sa3008950,,,
374,Stiven Acevedo,BAL,A,21,80,283,311,62,44,10,1,7,29,35,23,84,2,22,5,0.073954983,0.270096463,0.219081272,0.279742765,0.335689045,0.61543181,0.116607773,0.282051282,0.294311757241526,81.3905064847084,0.226804123,0.396907216,0.376288659,0.342465753,0.50243902,0.16809605,sa3008952,,,
375,Rubel Cespedes,MIN,A+,23,91,345,385,99,70,16,2,11,41,65,35,75,2,5,2,0.09090909,0.194805194,0.286956521,0.354166666,0.44057971,0.794746376,0.153623189,0.33716475,0.367824188411702,127.316459159897,0.18283582,0.46641791,0.350746268,0.234042553,0.50735294,0.10095498,sa3008953,,,
376,Eduardo Lopez,BOS,A+,22,49,157,186,39,20,10,3,6,28,22,27,39,1,4,0,0.14516129,0.209677419,0.248407643,0.360215053,0.464968152,0.825183205,0.216560509,0.292035398,0.375545914455126,132.707538406374,0.24137931,0.396551724,0.362068965,0.214285714,0.425,0.11968085,sa3009275,,,
377,Agustin Ramirez,NYY,"AA,AAA",22,100,385,443,104,60,21,1,22,67,77,48,77,7,20,2,0.108352144,0.173814898,0.27012987,0.358916478,0.501298701,0.860215179,0.231168831,0.283737024,0.382513025497419,133.403052669832,0.195439739,0.469055374,0.335504885,0.262135922,0.47909968,0.10430564,sa3009276,Montgomery Biscuits,Super Duper Melonheads,Kelly Leak; Es un bandido
378,Miguel Palma,HOU,"AA,CPX",22,48,156,177,36,29,4,1,2,14,17,18,46,3,2,1,0.101694915,0.259887005,0.23076923,0.322033898,0.307692307,0.629726205,0.076923077,0.314814814,0.305667144093809,83.5680864211144,0.254545454,0.472727272,0.272727272,0.2,0.43636364,0.16516517,sa3009279,,,
379,Jose Caguana,SEA,"A,AA,CPX",22,54,175,216,41,21,10,1,9,37,30,33,64,4,4,0,0.152777777,0.296296296,0.234285714,0.361111111,0.457142857,0.818253968,0.222857143,0.301886792,0.380271382353923,108.233688329015,0.109090909,0.336363636,0.554545454,0.262295081,0.50892857,0.17801047,sa3009310,,,
380,Darlyn Montero,OAK,A,22,79,302,336,74,57,11,1,5,37,21,22,90,9,5,0,0.06547619,0.267857142,0.245033112,0.313432835,0.337748344,0.651181179,0.092715232,0.33014354,0.314302005874576,77.1922226798809,0.210526315,0.488038277,0.301435406,0.19047619,0.41395349,0.14152411,sa3009324,,,
381,Frank Rodriguez,LAD,"A+,AAA",22,19,60,67,12,10,2,0,0,9,7,5,14,1,0,0,0.074626865,0.208955223,0.2,0.268656716,0.233333333,0.501990049,0.033333333,0.255319148,0.246040211684668,48.8270295007918,0.304347826,0.282608695,0.413043478,0.263157894,0.46808511,0.10931174,sa3009330,,,
382,Geovanny Planchart,PIT,A+,22,46,150,177,32,23,5,1,3,19,21,24,47,2,0,0,0.13559322,0.265536723,0.213333333,0.327683615,0.32,0.647683615,0.106666667,0.287128712,0.310835067835231,92.2276025306608,0.343137254,0.411764705,0.245098039,0.32,0.45192308,0.08684547,sa3009334,,,
383,Rafael Morel,CHC,A+,22,84,287,328,65,49,7,1,8,44,32,29,93,9,6,5,0.088414634,0.283536585,0.226480836,0.31595092,0.341463414,0.657414334,0.114982578,0.304812834,0.314850772451038,93.6642263408238,0.221052631,0.37368421,0.405263157,0.272727272,0.51269036,0.12797375,sa3009534,,,
384,Eddinson Paulino,BOS,AA,21,69,243,278,64,42,16,3,3,33,35,29,60,4,10,8,0.104316546,0.215827338,0.263374485,0.348920863,0.390946502,0.739867365,0.127572017,0.335164835,0.339384653077659,111.608828800159,0.23756906,0.309392265,0.453038674,0.170731707,0.44324324,0.14079422,sa3009538,,,
385,Yohendrick Pinango,CHC,"A+,AA",22,95,335,389,88,53,23,3,9,47,46,49,72,3,10,4,0.12596401,0.185089974,0.262686567,0.359897172,0.429850746,0.789747918,0.167164179,0.30859375,0.365173283935517,129.606447017458,0.225190839,0.416030534,0.358778625,0.382978723,0.35471698,0.0873065,sa3009539,,,
386,Ronaldo Flores,LAA,"A+,CPX",22,31,99,107,17,9,6,0,2,7,18,5,29,1,1,0,0.046728971,0.271028037,0.171717171,0.219047619,0.292929292,0.511976911,0.121212121,0.220588235,0.23870986189161,39.2536789536056,0.20289855,0.420289855,0.376811594,0.076923076,0.43055556,0.12201592,sa3009551,,,
387,Nelson Quiroz,LAD,A+,22,54,184,202,47,41,5,0,1,24,17,16,16,2,0,0,0.07920792,0.07920792,0.255434782,0.321782178,0.298913043,0.620695221,0.043478261,0.275449101,0.300239437877541,84.382135995172,0.220858895,0.496932515,0.282208588,0.369565217,0.32142857,0.07291667,sa3009565,,,
